农,1,62,63,244,245,37,10,2
冞,3,130,80,237,235,29,11,4
冠,5,176,105,240,227,21,18,6
冡,3,151,62,230,231,17,23,4
冢,2,118,61,237,227,18,21,3
冣,3,116,103,229,228,17,20,8
冤,3,129,73,243,227,17,22,7
冥,2,116,64,236,230,18,21,5
冧,3,124,116,242,235,29,12,4
冫,2,45,52,122,203,0,0,3
冬,3,118,68,241,237,25,19,5
冯,4,108,128,239,228,32,8,5
冰,4,79,134,241,231,28,14,5
冱,3,80,96,240,215,24,13,5
冲,3,69,99,228,235,28,15,6
决,3,81,97,245,238,30,15,5
况,3,80,98,240,227,26,13,5
冶,4,110,93,237,233,29,13,6
冷,4,116,98,241,244,28,16,6
冻,5,106,166,239,246,34,12,6
冼,3,79,101,241,240,28,16,4
冽,5,74,194,235,226,23,16,7
净,3,75,123,244,246,36,11,6
凃,5,107,132,240,240,28,16,6
凄,3,76,100,239,242,27,19,7
凅,4,97,138,237,227,22,17,7
准,3,79,95,239,234,26,17,7
凇,5,106,190,245,246,34,13,6
凉,6,141,125,242,236,28,15,8
凊,4,111,97,241,241,26,18,7
凋,5,122,142,231,232,23,17,7
凌,4,121,106,242,240,29,16,6
减,6,119,137,244,242,28,17,8
凑,3,78,104,246,247,27,19,5
凓,4,121,97,242,232,24,17,9
凔,4,90,128,245,247,35,11,8
凛,9,246,124,244,243,27,19,12
凝,6,127,161,251,241,29,17,7
凞,9,115,216,246,233,21,22,14
凟,7,184,129,241,248,33,13,14
几,1,61,56,239,218,24,12,2
凡,2,76,72,237,222,24,12,3
凤,2,95,96,242,230,31,10,3
凥,2,106,94,233,232,22,19,4
処,2,96,105,242,238,25,19,4
凫,3,122,90,244,249,37,10,4
凭,3,124,89,242,240,25,21,4
凮,2,94,102,246,228,21,21,5
凯,3,107,119,245,248,33,14,4
凰,3,125,104,246,228,20,22,6
凳,3,176,66,239,244,22,24,6
凵,1,54,55,213,217,25,6,2
凶,2,96,97,221,215,18,15,3
凸,1,55,58,215,225,23,12,3
凹,1,55,54,214,213,16,14,3
出,1,54,59,210,230,21,14,2
击,1,64,62,250,243,39,8,2
凼,3,109,135,220,243,28,12,4
函,5,165,135,241,227,19,21,6
凿,5,167,116,243,247,34,13,6
刀,1,55,52,214,205,17,10,2
刁,2,89,69,206,211,18,9,3
刂,2,19,97,96,223,0,0,3
刃,1,56,53,221,208,18,13,2
分,3,100,95,245,236,30,13,4
切,2,75,101,230,231,25,16,3
刈,3,54,151,226,223,26,12,4
刊,3,54,153,230,224,22,17,4
刍,1,57,63,224,246,37,8,3
刎,3,56,154,232,234,25,18,4
刑,3,56,155,231,229,20,19,5
划,4,70,174,233,241,30,15,5
刓,4,93,147,242,239,31,15,5
刖,3,49,155,228,228,22,16,6
列,3,56,152,228,228,21,18,5
刘,4,81,153,225,231,26,14,5
则,5,92,211,230,245,33,12,6
刚,4,79,193,227,240,26,14,5
创,3,61,152,239,243,36,11,4
刜,3,64,158,242,244,31,15,8
初,2,70,116,232,246,26,19,3
刞,3,60,156,234,241,32,12,7
删,3,67,162,243,247,32,15,6
刡,3,59,156,230,242,31,11,6
判,5,78,182,231,231,26,15,6
刨,3,60,156,234,235,26,19,5
利,3,55,154,228,229,22,17,4
别,4,87,163,234,242,32,12,6
刬,4,72,171,240,243,34,11,5
刭,4,94,156,230,242,35,9,5
刮,3,56,154,232,228,25,15,5
到,4,90,156,231,229,23,16,5
刱,3,79,138,248,230,18,24,5
刲,4,86,154,227,235,26,15,5
刳,5,115,163,237,241,26,19,6
刴,4,98,165,236,242,33,11,5
刵,3,53,161,223,239,22,20,7
制,3,59,161,233,238,23,20,4
刷,4,85,194,239,234,22,21,6
券,3,85,85,243,242,23,22,6
刹,4,92,161,233,235,26,17,5
刺,3,58,163,236,241,26,19,4
刻,4,92,181,229,239,26,17,5
刽,5,122,165,237,248,39,9,6
刾,6,99,211,237,247,36,10,7
刿,3,60,162,233,245,34,11,4
剀,4,90,159,222,243,30,11,5
剁,4,103,168,243,240,33,11,5
剂,6,96,201,243,250,36,11,7
剃,4,69,172,236,242,25,20,7
削,5,75,185,225,237,20,20,8
剌,3,57,160,231,244,24,20,6
前,4,104,133,243,243,25,21,7
剐,3,54,161,219,246,27,13,6
剑,8,138,200,235,248,37,10,8
剒,4,91,157,239,243,33,12,8
剔,3,58,158,236,233,21,22,6
剕,4,54,218,236,241,26,19,5
剖,4,86,154,234,237,25,19,7
剚,3,58,158,229,244,22,23,8
剜,5,98,202,233,242,24,21,7
剞,5,110,176,234,237,24,19,7
剟,6,102,222,237,239,24,20,7
剡,8,137,224,238,242,27,19,9
剣,3,61,163,239,243,25,21,6
剤,3,62,161,241,243,26,20,7
剥,4,69,173,233,239,23,20,5
剧,3,63,163,239,244,34,12,6
剩,4,75,177,239,235,21,22,6
剪,7,178,108,236,246,23,21,8
副,5,116,151,234,238,24,19,11
剰,3,60,162,238,240,21,23,8
割,5,127,165,236,241,25,20,7
剳,5,123,160,236,241,26,19,7
剸,4,97,159,233,243,21,24,10
剺,3,161,91,234,250,32,14,5
剽,7,153,174,235,233,20,21,12
剿,6,99,187,239,240,24,20,11
劁,8,106,210,241,245,33,14,12
劂,4,71,172,238,241,19,25,5
劄,5,129,154,236,240,24,22,8
劈,4,135,109,242,245,23,22,8
劓,5,127,152,236,247,24,22,13
劖,4,68,162,236,242,25,21,10
劘,8,110,241,236,246,23,23,9
劙,5,103,194,242,247,33,14,11
力,1,53,59,207,230,23,12,2
劝,2,77,114,243,245,36,11,3
办,2,72,79,239,248,38,7,3
功,2,75,101,231,235,28,15,3
加,2,55,106,234,230,26,16,4
务,2,111,74,245,249,36,12,4
劢,2,73,122,242,244,35,11,3
劣,5,150,108,226,243,24,17,6
劦,2,86,96,234,245,29,18,3
动,3,102,101,238,244,36,9,4
助,2,72,113,233,234,22,20,6
努,3,114,98,243,244,23,23,6
劫,2,66,116,225,236,26,15,3
劬,3,79,148,238,241,28,18,5
劭,3,87,114,233,233,25,17,5
劮,1,64,62,250,243,34,12,2
励,1,61,60,237,235,25,18,2
劲,3,109,122,243,247,36,12,4
劳,3,171,71,239,248,35,11,4
労,4,134,94,234,242,26,17,5
劵,1,63,61,245,240,23,22,4
劻,2,80,94,223,236,20,18,3
劼,3,88,114,236,237,28,16,5
劾,2,93,109,232,243,27,17,3
势,2,86,102,231,247,30,14,4
勃,3,99,124,230,237,26,16,4
勄,2,67,123,239,242,26,21,8
勇,1,53,61,208,239,15,21,6
勈,3,89,120,234,237,23,20,8
勉,2,94,114,250,248,26,23,6
勋,4,120,143,235,246,33,12,6
勍,5,115,146,237,240,27,18,7
勐,3,98,117,238,233,27,16,7
勒,2,67,124,238,244,23,22,6
勔,2,64,120,241,238,23,21,8
勖,5,117,127,229,237,20,20,9
勗,3,110,93,237,237,21,22,9
勘,1,61,60,237,236,23,20,5
勚,5,131,155,245,247,31,16,7
勞,8,194,129,227,240,22,20,9
募,1,62,63,242,248,23,23,6
勤,3,96,120,233,240,23,21,6
勧,1,62,62,243,243,26,22,5
勯,6,171,135,247,248,32,15,11
勰,6,106,167,256,243,24,24,12
勷,3,106,120,243,242,23,23,8
勹,1,56,59,219,231,31,9,2
勺,2,73,76,217,233,26,12,3
勾,2,96,94,224,238,28,14,3
勿,1,58,60,225,235,27,14,2
匀,3,119,78,222,232,28,13,4
匁,1,61,61,238,238,28,16,4
包,2,107,85,243,235,29,16,3
匆,1,58,60,226,236,24,18,3
匈,2,80,84,231,237,25,17,3
匉,4,131,137,240,246,35,11,5
匊,3,117,117,231,237,24,19,4
匋,2,102,102,229,236,23,20,3
匍,1,59,61,232,239,23,21,6
匏,3,96,117,251,241,26,22,5
匐,3,125,94,231,240,24,19,9
匑,1,59,61,231,240,23,20,6
匔,4,129,149,239,246,33,13,10
匕,1,57,52,223,204,21,10,2
化,2,53,113,235,226,25,15,3
北,2,54,116,237,228,26,15,3
匘,5,105,187,234,237,23,18,8
匙,3,113,105,246,237,22,23,6
匚,1,57,53,222,208,18,11,2
匜,2,104,100,235,228,16,22,3
匝,2,96,97,228,225,16,19,3
匞,2,107,94,234,235,22,18,3
匠,2,106,100,235,228,17,20,3
匡,2,103,89,225,225,15,20,3
匣,2,95,99,228,232,12,24,7
匦,3,122,162,238,241,28,16,4
匧,4,140,135,227,222,12,21,5
匪,3,99,142,227,227,15,20,4
匮,5,185,133,233,238,28,14,8
匴,3,102,90,221,239,26,15,8
匵,4,201,107,236,241,15,25,10
匶,4,182,117,222,241,26,16,8
匸,1,60,51,234,198,19,11,2
匹,1,57,56,224,218,14,18,2
区,2,99,92,216,217,14,16,3
医,2,104,99,225,224,12,21,3
匽,2,110,104,234,235,15,25,6
匾,2,104,94,236,211,14,21,7
匿,3,156,104,232,232,15,23,5
十,1,59,59,229,230,27,12,2
卂,2,96,107,232,225,20,15,3
千,1,59,57,230,224,21,16,2
卄,1,63,62,245,242,36,10,2
卅,1,62,61,243,237,26,18,2
卆,2,117,68,239,243,27,18,3
升,1,61,60,237,235,25,16,2
午,1,61,61,240,240,27,19,2
卉,2,112,69,232,234,22,18,3
半,3,86,90,236,235,27,15,4
卋,2,112,70,232,234,22,19,4
卌,1,58,59,228,232,17,23,2
卍,1,55,55,216,216,16,15,2
华,3,128,102,246,246,36,11,4
协,4,81,156,244,245,35,11,5
卐,1,60,61,236,239,34,9,2
卑,1,62,63,241,247,26,20,7
卒,4,170,86,241,246,29,17,5
卓,1,59,62,230,243,26,17,4
单,2,73,76,246,248,36,11,7
卖,4,142,93,247,246,38,9,5
南,1,62,62,242,242,23,22,3
単,3,85,85,241,240,24,21,8
博,2,65,124,243,243,24,21,7
卛,12,213,168,246,243,25,22,14
卜,1,33,60,128,233,0,0,2
卝,2,50,120,242,234,34,9,3
卞,2,82,78,232,232,27,13,3
卟,2,45,104,214,244,29,10,4
占,1,49,61,192,237,20,10,3
卡,2,81,80,232,242,29,14,3
卢,1,61,63,237,246,39,7,3
卣,1,55,62,216,243,22,16,4
卤,2,87,91,213,243,26,9,4
卦,3,95,114,237,232,26,15,4
卧,2,54,114,234,226,19,18,6
卨,2,79,80,211,247,28,10,6
卪,2,49,79,143,243,0,6,3
卫,1,62,53,243,208,33,5,2
卬,2,56,106,230,231,28,14,3
卮,2,103,90,243,232,25,18,3
卯,2,55,116,230,235,24,18,3
印,2,52,109,211,233,19,15,3
危,2,100,94,243,237,25,20,4
卲,2,58,116,235,227,18,21,4
即,2,58,112,233,224,17,21,5
却,2,58,113,233,237,25,18,3
卵,4,76,157,231,240,21,21,5
卷,2,79,76,240,235,23,21,5
卸,2,57,115,231,240,23,20,3
卺,4,166,81,243,227,22,20,5
卼,3,121,142,247,239,31,14,5
卽,3,79,115,213,248,22,17,6
卿,3,58,177,236,244,23,23,6
厂,1,60,55,234,217,25,11,2
厄,2,100,98,235,226,23,15,3
厅,2,108,107,242,236,35,8,3
历,2,109,115,237,238,34,10,3
厉,2,111,112,235,241,34,10,3
压,3,127,125,246,236,35,9,4
厌,3,128,127,245,239,34,11,4
厍,2,111,117,245,242,34,11,3
厎,3,139,113,244,228,20,22,5
厐,3,127,130,242,244,33,13,4
厓,1,62,58,243,227,21,20,2
厔,2,112,105,242,227,20,21,3
厕,6,141,234,245,238,31,13,7
厖,5,146,104,243,226,19,20,6
厗,5,165,134,239,245,35,11,6
厘,2,112,107,242,230,18,22,7
厚,3,144,109,243,233,20,23,6
厜,2,109,116,237,242,32,13,7
厝,3,140,107,235,230,19,21,7
厞,3,102,172,233,244,32,12,4
原,3,94,93,235,230,20,20,6
厢,3,112,163,243,236,30,14,7
厣,2,111,119,240,246,32,13,7
厥,3,102,122,253,235,19,26,4
厦,2,113,113,245,238,19,24,7
厨,7,178,170,245,227,21,20,9
厩,3,112,165,243,237,19,24,7
厪,2,111,110,238,227,17,23,6
厮,4,139,163,247,235,19,25,8
厰,3,87,92,253,227,18,24,6
厳,3,102,118,247,245,23,24,8
厶,1,60,55,233,217,30,7,2
厷,2,100,96,233,239,29,13,3
厹,2,109,69,243,237,36,9,3
厺,2,113,75,242,239,30,16,3
去,1,60,60,235,234,27,16,2
厼,4,109,111,229,244,35,8,5
厾,2,102,117,242,242,36,9,3
县,1,63,60,245,235,34,10,5
叁,4,188,64,248,238,36,11,5
参,4,165,99,244,244,25,22,5
叄,6,234,80,241,240,35,12,7
叆,8,202,131,243,244,36,11,10
叇,7,165,152,249,243,36,11,10
又,1,60,55,234,215,22,12,3
叉,2,74,71,237,223,23,14,3
及,1,60,58,236,226,23,15,3
友,1,59,62,232,241,27,15,3
双,2,70,115,240,225,22,17,4
反,1,60,56,236,221,21,14,3
収,2,63,112,247,233,28,16,4
发,2,76,77,244,247,36,10,4
叒,3,113,91,234,232,20,19,7
叔,4,91,152,241,236,26,18,6
叕,4,117,119,238,232,20,20,6
取,2,67,108,238,224,17,21,7
受,5,185,89,226,238,20,19,7
变,3,102,100,248,247,36,12,6
叙,4,92,149,247,240,26,21,6
叛,4,92,150,248,243,22,25,6
叟,4,105,114,232,240,21,20,6
叠,5,227,81,244,240,21,25,9
口,1,46,48,182,187,8,9,3
古,1,61,60,237,235,27,16,3
句,2,87,89,234,238,28,17,4
另,1,55,60,217,234,20,17,3
叨,2,66,99,228,219,18,18,4
叩,2,47,100,209,219,14,16,4
只,3,91,72,225,208,22,9,5
叫,2,62,102,226,235,22,17,4
召,2,95,58,208,223,19,14,4
叭,3,59,155,233,224,20,16,5
叮,2,58,97,237,212,17,15,4
可,2,87,84,233,216,20,15,4
台,2,99,57,230,237,28,14,4
叱,2,56,99,224,220,17,17,4
史,1,60,61,233,240,26,17,4
右,1,61,59,239,230,28,16,3
叵,2,83,80,216,217,15,16,4
叶,2,57,104,231,234,25,15,4
号,2,103,56,244,233,24,19,4
司,3,121,89,200,223,15,15,5
叹,2,67,99,230,222,24,10,5
叻,2,68,104,214,244,28,11,4
叼,3,87,129,228,226,26,9,5
叽,2,72,100,233,229,25,12,4
吁,2,59,102,236,227,19,19,4
吃,2,95,86,234,236,23,19,4
各,1,61,63,240,247,25,21,4
吅,2,51,117,223,228,23,13,5
吆,2,60,100,225,225,26,11,4
合,2,101,56,237,237,27,17,4
吉,2,104,54,237,240,26,18,4
吊,1,49,59,191,230,13,15,3
吋,3,70,116,234,224,24,14,5
同,3,115,86,208,221,14,17,5
名,1,53,61,206,237,23,16,4
后,2,95,88,238,239,26,17,4
吏,1,61,62,239,241,25,19,4
吐,2,68,97,229,219,21,15,4
向,2,78,87,206,237,21,15,4
吒,2,59,101,236,226,22,18,4
吓,3,76,117,236,221,18,17,5
吔,2,63,103,240,234,29,14,4
吕,2,85,55,185,228,19,6,5
吖,4,56,121,223,241,29,10,6
吗,3,88,103,225,228,24,11,5
君,1,61,59,237,229,21,18,5
吜,2,67,98,241,220,26,12,6
吝,2,101,63,246,240,25,21,5
吞,1,63,59,246,231,22,19,4
吟,2,93,79,233,237,22,18,4
吠,2,70,72,229,233,19,19,4
吡,3,59,159,235,233,24,17,5
吣,5,73,146,229,221,26,11,7
吥,3,84,125,243,236,27,15,5
否,3,126,75,238,230,22,18,5
吧,2,55,97,235,215,15,20,6
吨,2,59,103,235,238,23,20,4
吩,2,61,103,239,234,23,19,4
吪,3,63,164,238,241,22,21,5
含,2,104,64,240,243,28,18,5
听,2,66,103,235,233,20,20,4
吭,3,108,97,240,239,22,20,5
吮,4,102,137,241,238,22,20,6
启,2,97,83,224,239,24,18,5
吰,3,104,139,242,239,31,13,5
吱,2,60,104,236,241,23,20,5
吲,3,49,163,223,240,28,13,5
吴,2,103,55,238,231,22,18,4
吵,5,98,164,238,239,23,19,7
吸,2,71,100,236,234,19,20,5
吹,1,60,60,233,236,20,20,3
吻,1,56,62,221,242,21,20,4
吼,3,61,159,244,229,21,20,5
吽,2,58,105,234,238,20,21,4
吾,2,104,53,241,227,20,20,5
呀,2,62,102,235,225,19,19,5
呃,3,89,143,235,225,17,20,5
呆,1,59,58,232,227,19,18,3
呇,3,111,84,240,239,25,17,5
呈,2,105,51,243,215,22,16,4
呉,4,141,91,242,236,25,17,6
告,2,104,56,242,240,25,20,4
呋,2,70,104,239,244,29,15,4
呎,2,68,100,231,226,17,19,5
呏,2,60,104,237,239,22,20,4
呐,2,56,103,226,244,29,13,4
呒,2,71,102,235,234,26,14,4
呓,2,99,88,235,225,28,12,5
呔,2,70,105,233,244,28,13,4
呕,3,82,137,233,219,16,18,5
呖,3,107,155,235,237,25,15,5
呗,4,100,153,226,237,24,15,6
员,4,136,97,212,241,31,8,6
呙,1,53,62,206,242,25,10,3
呛,3,94,109,236,237,31,12,5
呜,3,87,111,224,247,29,13,5
呝,4,105,142,236,244,29,14,7
呠,2,69,105,243,246,30,15,4
呡,2,59,102,239,235,25,16,6
呢,3,86,136,235,228,17,21,6
呣,4,79,131,232,235,23,15,8
呤,4,112,105,239,239,23,20,6
呦,1,58,61,227,238,21,19,4
呧,3,85,101,239,225,20,19,6
周,3,117,103,224,231,19,20,5
呫,2,55,102,230,233,24,16,5
呬,2,56,96,229,209,11,20,7
呯,4,87,139,242,238,28,15,6
呰,3,101,93,236,239,22,21,5
呱,2,68,105,245,239,21,23,4
呲,3,61,163,237,236,28,14,5
味,2,68,103,239,238,21,22,4
呴,1,58,62,226,241,22,20,4
呵,3,78,135,238,227,18,19,6
呶,3,72,160,247,238,21,23,7
呷,2,54,106,224,226,15,23,8
呸,4,128,117,237,216,25,12,6
呺,3,94,101,242,237,28,14,6
呻,2,54,107,226,241,22,20,8
呼,4,81,132,238,228,19,21,6
命,3,106,89,240,245,26,19,6
呿,2,61,103,235,236,21,20,4
咀,2,64,100,235,225,19,19,7
咁,1,60,61,235,237,22,20,5
咂,3,86,148,236,230,25,15,5
咄,2,56,103,235,235,21,20,4
咅,2,101,58,240,245,25,21,5
咆,1,61,60,239,235,19,24,4
咇,5,90,143,231,223,28,11,7
咈,2,59,104,235,242,18,24,8
咋,1,59,62,232,242,23,20,3
和,2,58,111,236,235,23,20,4
咍,3,91,101,237,241,22,20,6
咎,2,103,64,245,246,26,22,5
咏,4,92,136,240,239,21,22,6
咐,3,75,135,238,230,20,20,5
咑,3,60,158,235,238,22,21,5
咒,3,106,79,238,228,19,20,6
咔,2,61,107,232,247,29,14,4
咕,2,59,104,235,241,23,19,5
咖,3,59,152,231,240,21,22,6
咗,2,71,102,241,234,30,13,4
咙,3,85,116,236,242,28,15,5
咚,5,97,112,234,241,29,13,7
咛,3,99,101,233,234,29,11,5
咝,4,110,145,238,223,27,13,6
咠,2,96,57,235,236,24,19,7
咡,2,59,98,234,229,19,20,7
咢,4,151,69,244,235,20,23,7
咣,4,92,137,238,241,28,14,6
咤,3,100,111,238,235,21,22,5
咥,2,63,102,240,222,17,21,4
咦,2,62,104,238,243,18,26,6
咧,4,61,192,228,235,17,23,7
咨,4,124,86,239,247,27,19,6
咩,2,59,106,238,247,24,20,4
咪,4,89,135,237,239,21,22,6
咫,4,118,119,244,228,20,20,7
咬,5,139,124,237,241,23,20,7
咭,3,91,99,236,240,21,21,6
咮,2,64,103,239,240,20,22,4
咯,2,61,107,242,244,21,23,7
咱,2,52,104,222,241,22,20,7
咳,3,102,122,230,240,20,21,5
咴,4,116,157,234,243,26,16,6
咸,4,116,97,243,242,25,20,6
咹,3,96,109,235,241,22,20,6
咺,4,129,87,237,221,18,19,8
咻,3,64,165,238,239,22,20,5
咽,2,54,99,230,223,17,20,5
咾,1,61,59,238,231,20,22,5
咿,2,62,119,237,242,20,22,6
哀,2,121,57,239,240,25,19,5
品,3,83,83,213,228,20,13,7
哂,2,60,106,240,228,17,23,8
哄,4,99,117,237,233,21,19,7
哆,1,62,62,241,244,20,23,6
哇,3,103,100,237,232,23,20,5
哈,3,92,100,240,240,22,21,7
哉,3,97,101,236,241,23,20,5
哋,3,70,156,244,229,29,13,6
哌,3,94,154,233,243,27,15,5
响,3,71,128,225,237,20,22,6
哎,3,103,99,237,236,22,19,5
哏,2,57,104,232,237,25,15,6
哐,3,88,137,233,228,26,13,5
哑,3,76,123,236,216,23,14,6
哒,3,100,117,236,236,30,12,5
哓,3,108,103,236,242,29,13,5
哔,4,96,139,233,240,28,13,6
哕,3,96,109,221,244,28,14,5
哗,3,109,129,235,246,29,13,5
哙,4,126,104,234,241,29,12,6
哚,3,107,109,237,235,26,14,5
哜,4,89,139,237,246,31,13,7
哝,2,69,105,236,243,27,16,4
哞,3,96,110,234,245,28,15,5
哟,5,94,169,230,234,28,13,7
哢,2,63,104,239,228,17,23,5
哤,3,84,119,243,243,29,16,5
哥,4,159,89,230,227,18,19,7
哦,2,72,69,242,230,19,22,4
哧,4,93,143,235,246,29,14,6
哨,1,61,61,239,240,20,23,5
哩,2,62,99,236,219,15,22,8
哪,3,61,157,238,233,16,24,7
哫,2,72,103,242,238,28,14,5
哭,4,118,88,239,226,19,20,7
哮,2,60,107,237,244,21,24,5
哰,3,104,113,244,246,30,16,5
哱,3,99,106,236,238,21,21,5
哲,3,110,98,234,245,24,20,5
哳,3,66,165,238,241,19,24,5
哺,2,59,106,239,243,20,25,8
哼,4,126,98,237,240,22,21,7
哽,2,64,106,238,235,16,24,8
哿,4,145,103,244,246,24,22,7
唁,6,175,84,235,232,20,19,9
唅,3,94,102,237,240,23,20,6
唆,3,104,111,235,244,22,21,6
唇,3,140,68,245,234,18,23,6
唈,3,85,96,237,224,17,21,8
唉,2,61,103,237,242,20,23,4
唊,4,97,145,241,246,30,15,6
唎,4,59,197,231,236,18,23,6
唏,3,99,111,236,241,19,24,6
唐,2,97,80,241,241,23,22,7
唑,4,101,158,237,228,26,15,6
唔,3,91,101,240,235,19,22,7
唛,2,65,106,237,247,29,15,5
唝,5,142,139,242,243,29,16,7
唞,5,90,191,243,245,30,15,7
唠,4,143,111,229,242,27,15,6
唡,2,61,106,236,243,27,16,6
唢,6,116,170,214,244,26,13,8
唣,3,94,108,232,235,28,14,7
唤,2,69,105,239,248,29,15,7
唧,3,54,157,225,236,22,16,8
唪,1,61,62,238,242,18,25,6
唫,4,80,129,238,235,22,21,7
唬,3,112,132,231,247,26,15,5
售,2,103,60,237,243,22,23,7
唯,1,60,62,236,244,20,23,6
唰,4,73,200,230,242,23,19,8
唱,3,86,99,226,232,17,20,9
唲,2,62,101,238,238,21,21,4
唳,3,107,101,244,238,17,26,6
唵,1,61,61,237,240,20,24,8
唶,3,89,100,236,243,21,22,8
唷,3,89,104,232,242,27,15,7
唹,4,96,141,243,243,21,23,6
唻,3,79,125,235,243,20,23,5
唼,1,60,62,236,242,20,23,5
唾,2,60,102,237,233,18,23,8
唿,6,108,137,229,233,27,13,8
啀,3,102,132,241,237,17,25,5
啁,4,100,145,227,234,16,22,7
啃,3,93,102,237,247,30,14,7
啄,2,65,101,242,228,17,22,4
啅,2,62,108,239,246,21,23,6
商,2,87,80,235,242,21,23,5
啉,3,65,162,238,238,21,21,5
啊,4,71,187,237,231,17,23,7
啍,4,129,96,237,240,22,21,7
啎,3,95,121,248,247,35,13,6
啐,4,117,127,234,244,23,20,6
啓,2,92,67,243,243,23,22,6
啕,4,94,143,227,243,27,16,5
啖,7,149,167,239,243,21,23,9
啜,5,112,164,240,235,18,23,8
啡,3,59,164,237,241,22,21,5
啤,2,59,105,237,244,23,21,8
啥,2,62,102,235,245,29,14,5
啦,5,97,191,236,241,21,22,7
啧,5,134,133,232,246,29,14,7
啪,3,59,162,227,242,27,14,7
啫,2,68,105,241,245,30,14,7
啬,5,153,103,241,246,35,11,8
啭,3,67,165,238,243,29,15,5
啮,4,117,126,229,242,29,14,6
啯,4,96,159,239,243,27,17,7
啰,3,107,110,238,246,28,17,8
啱,3,108,104,243,246,30,16,6
啲,3,70,119,244,242,28,16,7
啴,3,74,118,243,245,29,16,9
啵,5,89,172,239,243,29,15,9
啶,4,115,104,231,240,28,13,6
啷,3,56,155,231,246,27,16,8
啸,6,105,207,235,244,26,16,10
啺,3,96,106,242,244,28,16,7
啻,2,106,60,229,243,22,21,5
啼,3,93,113,239,243,21,24,6
啽,4,134,104,238,247,22,22,8
啾,3,84,144,248,239,20,25,6
喀,2,103,74,243,245,20,25,6
喁,2,57,103,233,233,17,22,8
喂,3,92,96,236,231,16,22,9
喃,3,82,145,237,244,20,25,5
善,2,103,59,238,246,22,23,5
喆,4,109,109,243,239,28,17,7
喇,4,66,209,237,245,19,26,8
喈,3,89,110,234,236,20,21,7
喉,2,65,121,241,244,21,23,4
喊,5,107,141,247,245,22,25,8
喋,2,62,105,234,239,19,22,5
喌,8,103,200,228,243,31,13,11
喏,3,101,105,234,240,20,22,6
喑,3,87,101,237,243,22,21,8
喓,3,100,102,237,232,16,23,8
喔,2,64,100,238,229,15,24,5
喘,3,94,103,239,243,20,25,5
喙,2,61,109,240,246,20,25,5
喜,3,160,56,243,243,22,23,7
喝,1,59,61,232,237,16,24,6
喟,3,88,103,233,238,17,25,11
喣,6,101,135,231,238,22,21,9
喤,3,94,100,237,238,20,23,7
喥,4,117,137,238,248,29,16,8
喦,4,129,102,228,241,28,12,8
喧,5,157,98,237,235,22,20,9
喨,6,174,130,240,245,20,24,9
喩,4,105,161,241,236,17,25,8
喭,7,220,143,236,243,21,23,9
喱,3,107,150,234,236,23,17,9
喳,3,138,78,237,233,28,14,7
喵,3,96,98,236,237,28,14,9
営,3,118,77,229,243,23,19,6
喷,5,176,123,238,245,29,15,7
喹,4,143,115,236,231,28,14,6
喺,5,88,198,240,246,30,16,7
喻,4,99,150,237,246,29,15,8
喼,6,114,139,237,240,31,13,8
喽,4,87,126,236,242,27,16,7
喾,5,172,93,228,241,30,12,7
喿,4,138,71,243,236,23,20,8
嗀,5,177,114,247,244,35,12,8
嗃,5,143,111,236,240,22,21,9
嗄,2,66,107,239,240,17,25,8
嗅,2,67,103,237,245,19,24,7
嗈,6,121,143,240,242,28,16,11
嗉,4,89,128,237,244,21,22,6
嗍,4,85,175,226,245,25,18,8
嗐,4,136,114,241,248,30,15,7
嗑,3,103,101,238,235,21,21,8
嗒,4,131,104,238,242,21,22,8
嗓,4,116,125,238,243,19,24,6
嗔,6,161,142,243,245,21,25,11
嗕,3,97,109,240,246,28,16,5
嗖,2,66,106,235,245,26,17,5
嗙,5,161,121,243,247,31,15,7
嗛,2,63,105,234,243,18,25,9
嗜,2,93,76,238,245,19,25,7
嗝,4,124,93,233,228,18,20,9
嗟,1,61,62,239,244,21,24,3
嗡,8,145,183,239,246,30,14,10
嗣,5,116,145,228,232,17,21,11
嗤,2,62,108,239,244,19,25,6
嗥,3,99,114,234,247,28,15,7
嗦,4,95,132,235,244,27,16,6
嗨,7,96,193,237,245,27,16,11
嗪,3,108,117,238,244,27,16,5
嗫,4,116,134,233,237,26,15,10
嗬,5,128,168,237,240,27,15,8
嗯,7,129,159,232,225,22,16,10
嗰,4,83,209,241,238,26,17,8
嗲,6,174,131,235,236,26,14,9
嗳,6,157,133,231,243,27,15,9
嗵,4,101,141,237,227,26,13,10
嗷,1,63,62,247,243,21,25,7
嗹,3,104,120,240,240,22,23,9
嗽,2,67,108,245,245,22,24,6
嗾,2,89,109,243,246,18,27,4
嗿,4,115,115,235,242,22,21,10
嘀,2,60,104,236,245,28,16,5
嘁,6,112,160,233,237,26,15,9
嘂,5,93,168,232,241,27,14,10
嘅,4,82,158,241,240,19,26,8
嘈,3,90,101,234,242,19,24,14
嘉,3,139,77,239,242,21,24,7
嘌,6,167,129,235,241,27,14,12
嘎,2,60,104,236,234,18,23,8
嘏,4,83,169,241,237,22,20,8
嘐,5,162,120,237,233,17,23,7
嘒,4,100,134,237,240,20,23,6
嘘,5,127,158,238,238,22,22,7
嘚,6,117,186,245,246,29,17,10
嘛,6,97,201,250,244,22,25,8
嘞,2,64,105,236,248,26,18,7
